,ID,niveau_scolaire,type_texte,session,redacteur,debut_burst,duree_burst,duree_pause,duree_cycle,pct_burst,pct_pause,longueur_burst,burst,startPos,endPos,docLength,categ,cluster
1996,P06C6E1,C6,expositif,0.0,2.0,301.456,1.747,5.085,6.832,0.255708431,0.744291569,2.0,e ,89.0,90.0,97.0,RB,0
1999,P06C6E1,C6,expositif,0.0,2.0,315.762,2.106,3.744,5.85,0.36,0.64,1.0,.,99.0,100.0,100.0,P,0
2000,P06C6E1,C6,expositif,0.0,2.0,344.684,0.187,26.816,27.003,0.006925156,0.993074844,1.0,C,100.0,101.0,101.0,P,4
2002,P06C6E1,C6,expositif,0.0,2.0,359.91,1.669,2.044,3.713,0.449501751,0.550498249,2.0,Je,0.0,101.0,101.0,R,0
2003,P06C6E1,C6,expositif,0.0,2.0,365.604,30.373,4.025,34.398,0.882987383,0.117012617,40.0,'est pour cela que j'essaie de les sépar,101.0,141.0,141.0,P,1
2005,P06C6E1,C6,expositif,0.0,2.0,401.999,0.14,3.65,3.79,0.036939314,0.963060686,1.0,.,143.0,144.0,144.0,P,0
2006,P06C6E1,C6,expositif,0.0,2.0,557.22,0.109,155.081,155.19,0.000702365,0.999297635,1.0,a,144.0,145.0,145.0,P,2
2010,P06C6E1,C6,expositif,0.0,2.0,571.26,0.156,3.338,3.494,0.044647968,0.955352032,1.0,r,146.0,147.0,149.0,RB,0
2011,P06C6E1,C6,expositif,0.0,2.0,574.645,1.295,3.229,4.524,0.286251105,0.713748895,1.0,s,149.0,149.0,149.0,RB,0
2015,P06C6E1,C6,expositif,0.0,2.0,602.382,11.747,3.104,14.851,0.790990506,0.209009494,19.0,Pour moi il faudrai,144.0,163.0,163.0,P,0
2017,P06C6E1,C6,expositif,0.0,2.0,621.461,10.125,3.182,13.307,0.760877734,0.239122266,22.0,chacun est sa cour de ,168.0,190.0,190.0,P,0
2018,P06C6E1,C6,expositif,0.0,2.0,645.048,0.141,13.462,13.603,0.010365361,0.989634639,1.0,r,190.0,191.0,191.0,P,0
2019,P06C6E1,C6,expositif,0.0,2.0,664.642,2.028,19.453,21.481,0.094409013,0.905590987,4.0,écre,191.0,195.0,195.0,P,4
2020,P06C6E1,C6,expositif,0.0,2.0,669.541,1.138,2.871,4.009,0.283861312,0.716138688,1.0,é,195.0,195.0,195.0,RB,0
2021,P06C6E1,C6,expositif,0.0,2.0,683.784,2.496,13.105,15.601,0.159989744,0.840010256,5.0,ation,195.0,200.0,200.0,P,4
2022,P06C6E1,C6,expositif,0.0,2.0,688.292,0.125,2.012,2.137,0.058493215,0.941506785,1.0,.,200.0,201.0,201.0,P,0
2024,P06C6E1,C6,expositif,0.0,2.0,739.242,7.27,3.729,10.999,0.660969179,0.339030821,5.0,Pour ,144.0,149.0,149.0,P,0
2025,P06C6E1,C6,expositif,0.0,2.0,750.77,1.685,4.258,5.943,0.283526838,0.716473162,4.0,moi ,149.0,153.0,153.0,P,0
2027,P06C6E1,C6,expositif,0.0,2.0,762.299,11.622,2.59,14.212,0.81775964,0.18224036,22.0,que chacun devient ami,164.0,186.0,186.0,P,0
2030,P06C6E1,C6,expositif,0.0,2.0,844.777,0.171,3.448,3.619,0.047250622,0.952749378,1.0,.,189.0,190.0,190.0,P,0
2033,P06C6E1,C6,expositif,0.0,2.0,855.182,5.756,2.871,8.627,0.667207604,0.332792396,8.0,t je pro,191.0,199.0,199.0,P,0
2034,P06C6E1,C6,expositif,0.0,2.0,868.848,6.224,7.91,14.134,0.440356587,0.559643413,11.0,teste pour ,199.0,210.0,210.0,P,0
2035,P06C6E1,C6,expositif,0.0,2.0,906.21,18.408,31.138,49.546,0.371533524,0.628466476,32.0,que chacun a un emploi de temps ,210.0,242.0,242.0,P,1
2036,P06C6E1,C6,expositif,0.0,2.0,939.984,1.17,15.366,16.536,0.070754717,0.929245283,1.0,u,235.0,242.0,242.0,RB,4
2037,P06C6E1,C6,expositif,0.0,2.0,967.627,7.535,26.473,34.008,0.221565514,0.778434486,9.0,de malade,242.0,251.0,251.0,P,4
2040,P06C6N2,C6,narratif,0.0,2.0,253.252,0.125,2.169,2.294,0.054489974,0.945510026,1.0,J,0.0,1.0,1.0,P,0
2041,P06C6N2,C6,narratif,0.0,2.0,257.214,7.301,3.837,11.138,0.655503681,0.344496319,11.0,'ai vu une ,1.0,12.0,12.0,P,0
2042,P06C6N2,C6,narratif,0.0,2.0,286.371,7.738,21.856,29.594,0.26147192,0.73852808,13.0,bagare entre ,12.0,25.0,25.0,P,4
2043,P06C6N2,C6,narratif,0.0,2.0,304.732,0.796,10.623,11.419,0.069708381,0.930291619,3.0,...,25.0,28.0,28.0,P,0
2045,P06C6N2,C6,narratif,0.0,2.0,310.754,2.605,2.059,4.664,0.558533448,0.441466552,2.0,et,29.0,31.0,31.0,P,0
2047,P06C6N2,C6,narratif,0.0,2.0,323.327,0.827,5.709,6.536,0.126529988,0.873470012,3.0,...,32.0,35.0,35.0,P,0
2054,P06C6N2,C6,narratif,0.0,2.0,396.632,1.311,4.056,5.367,0.244270542,0.755729458,2.0,. ,44.0,46.0,47.0,P,0
2057,P06C6N2,C6,narratif,0.0,2.0,415.446,6.178,2.075,8.253,0.748576275,0.251423725,7.0,t par t,61.0,67.0,68.0,RB,0
2058,P06C6N2,C6,narratif,0.0,2.0,432.029,13.681,10.405,24.086,0.568006311,0.431993689,30.0,erre en moins de deux secondes,67.0,97.0,98.0,P,4
2059,P06C6N2,C6,narratif,0.0,2.0,454.946,2.886,9.236,12.122,0.238079525,0.761920475,8.0, en luiç,97.0,105.0,106.0,P,0
2061,P06C6N2,C6,narratif,0.0,2.0,467.582,1.045,4.353,5.398,0.193590219,0.806409781,4.0,faio,105.0,109.0,110.0,P,0
2068,P06C6N2,C6,narratif,0.0,2.0,523.945,11.45,2.091,13.541,0.84558009,0.15441991,19.0, Mélody la mit par ,129.0,148.0,149.0,RB,0
2069,P06C6N2,C6,narratif,0.0,2.0,537.454,6.443,2.059,8.502,0.757821689,0.242178311,7.0,a pleur,148.0,144.0,145.0,RB,0
2070,P06C6N2,C6,narratif,0.0,2.0,546.113,9.812,2.216,12.028,0.815763219,0.184236781,16.0,é comme un bébé ,144.0,160.0,161.0,P,0
2071,P06C6N2,C6,narratif,0.0,2.0,558.187,4.524,2.262,6.786,0.666666667,0.333333333,9.0,en criant,160.0,169.0,170.0,P,0
2073,P06C6N2,C6,narratif,0.0,2.0,575.3,1.81,3.65,5.46,0.331501832,0.668498168,5.0,maman,170.0,176.0,176.0,P,0
2074,P06C6N2,C6,narratif,0.0,2.0,580.48,2.527,3.37,5.897,0.428522978,0.571477022,6.0,maman ,176.0,182.0,182.0,P,0
2076,P06C6N2,C6,narratif,0.0,2.0,596.844,3.775,2.137,5.912,0.6385318,0.3614682,6.0, je me,192.0,197.0,197.0,RB,0
2079,P06C6N2,C6,narratif,0.0,2.0,620.416,7.488,8.923,16.411,0.456279325,0.543720675,9.0,au fesse ,212.0,221.0,221.0,P,4
2081,P06C6N2,C6,narratif,0.0,2.0,636.266,0.187,5.773,5.96,0.031375839,0.968624161,1.0,.,222.0,223.0,223.0,P,0
2086,P06CE2E1,CE2,expositif,0.0,2.0,164.831,3.588,4.259,7.847,0.457244807,0.542755193,4.0,c'es,0.0,4.0,4.0,P,0
2088,P06CE2E1,CE2,expositif,0.0,2.0,173.317,5.18,2.854,8.034,0.644759771,0.355240229,8.0,pas bien,6.0,14.0,14.0,P,0
2090,P06CE2E1,CE2,expositif,0.0,2.0,193.8,3.401,4.056,7.457,0.456081534,0.543918466,6.0, parce,28.0,34.0,34.0,P,0
2091,P06CE2E1,CE2,expositif,0.0,2.0,200.586,4.509,3.385,7.894,0.571193311,0.428806689,5.0, que ,34.0,39.0,39.0,P,0
2092,P06CE2E1,CE2,expositif,0.0,2.0,208.308,16.146,3.213,19.359,0.834030683,0.165969317,21.0,on peut se faire male,39.0,60.0,60.0,P,4
2093,P06CE2E1,CE2,expositif,0.0,2.0,234.439,11.356,9.985,21.341,0.532121269,0.467878731,14.0, et on peut se,60.0,74.0,74.0,P,4
2094,P06CE2E1,CE2,expositif,0.0,2.0,249.727,2.901,3.932,6.833,0.424557295,0.575442705,4.0,nier,74.0,78.0,78.0,P,0
2096,P06CE2E1,CE2,expositif,0.0,2.0,278.259,7.831,3.104,10.935,0.716140832,0.283859168,7.0, senier,78.0,78.0,78.0,R,0
2098,P06CE2E1,CE2,expositif,0.0,2.0,304.67,11.591,5.413,17.004,0.681663138,0.318336862,20.0,ale et on peut senie,57.0,77.0,77.0,P,4
2099,P06CE2E1,CE2,expositif,0.0,2.0,318.32,0.125,2.059,2.184,0.057234432,0.942765568,1.0,r,77.0,78.0,78.0,P,0
2100,P06CE2E1,CE2,expositif,0.0,2.0,338.335,1.014,19.89,20.904,0.048507463,0.951492537,2.0, e,78.0,80.0,80.0,P,4
2107,P06CE2E1,CE2,expositif,0.0,2.0,475.507,0.172,98.281,98.453,0.001747026,0.998252974,1.0,o,79.0,80.0,80.0,P,3
2108,P06CE2E1,CE2,expositif,0.0,2.0,477.738,0.109,2.059,2.168,0.050276753,0.949723247,1.0,n,80.0,81.0,81.0,P,0
2110,P06CE2E1,CE2,expositif,0.0,2.0,579.84,12.543,83.741,96.284,0.130270865,0.869729135,20.0,on peut avoir un pla,79.0,99.0,99.0,P,3
2111,P06CE2E1,CE2,expositif,0.0,2.0,599.465,1.014,7.082,8.096,0.125247036,0.874752964,3.0,tre,99.0,102.0,102.0,P,0
2112,P06CE2E1,CE2,expositif,0.0,2.0,628.934,3.619,28.455,32.074,0.112832824,0.887167176,8.0, et une ,102.0,110.0,110.0,P,4
2113,P06CE2E1,CE2,expositif,0.0,2.0,634.566,2.636,2.013,4.649,0.567003657,0.432996343,5.0,atell,110.0,115.0,115.0,P,0
2114,P06CE2E1,CE2,expositif,0.0,2.0,644.191,0.109,6.989,7.098,0.015356438,0.984643562,1.0,e,115.0,116.0,116.0,P,0
2117,P06CE2E1,CE2,expositif,0.0,2.0,1280.41,9.5,246.81,256.31,0.037064492,0.962935508,15.0,faut que s'aret,117.0,132.0,132.0,P,2
2118,P06CE2E1,CE2,expositif,0.0,2.0,1293.155,19.297,3.245,22.542,0.856046491,0.143953509,19.0, il faut que s'aret,132.0,135.0,135.0,RB,4
2121,P06CE2N2,CE2,narratif,0.0,2.0,135.081,10.577,2.761,13.338,0.792997451,0.207002549,23.0,tion dans la coue de re,21.0,44.0,44.0,P,0
2123,P06CE2N2,CE2,narratif,0.0,2.0,169.464,2.355,9.454,11.809,0.199424168,0.800575832,4.0, l'a,52.0,56.0,56.0,P,0
2125,P06CE2N2,CE2,narratif,0.0,2.0,177.233,6.193,2.652,8.845,0.700169587,0.299830413,7.0,ri midi,58.0,64.0,64.0,RB,0
2126,P06CE2N2,CE2,narratif,0.0,2.0,215.827,1.95,32.401,34.351,0.056766906,0.943233094,3.0, et,64.0,67.0,67.0,P,4
2127,P06CE2N2,CE2,narratif,0.0,2.0,224.953,6.677,7.176,13.853,0.481989461,0.518010539,12.0, il a pleure,67.0,79.0,79.0,P,0
2128,P06CE2N2,CE2,narratif,0.0,2.0,234.017,3.494,2.387,5.881,0.594116647,0.405883353,1.0,e,79.0,79.0,79.0,RB,0
2129,P06CE2N2,CE2,narratif,0.0,2.0,262.316,1.84,24.805,26.645,0.069056108,0.930943892,4.0, et ,79.0,83.0,83.0,P,4
2133,P06CE2N2,CE2,narratif,0.0,2.0,291.191,10.702,2.23,12.932,0.827559542,0.172440458,8.0,tait pni,93.0,101.0,101.0,P,0
2134,P06CE2N2,CE2,narratif,0.0,2.0,305.466,10.764,3.573,14.337,0.750784683,0.249215317,4.0,unit,101.0,103.0,103.0,RB,0
2135,P06CE2N2,CE2,narratif,0.0,2.0,319.209,8.736,2.979,11.715,0.745710627,0.254289373,13.0, de recreatio,103.0,116.0,116.0,P,0
2137,P06CE2N2,CE2,narratif,0.0,2.0,341.829,0.047,4.555,4.602,0.010212951,0.989787049,1.0,n,116.0,117.0,117.0,P,0
2138,P06CE2N2,CE2,narratif,0.0,2.0,355.245,20.811,13.369,34.18,0.608864833,0.391135167,31.0,ssi il etait punit de recreatin,117.0,116.0,116.0,RB,1
2140,P06CE2N2,CE2,narratif,0.0,2.0,386.711,13.369,6.396,19.765,0.676397673,0.323602327,11.0, récréation,117.0,117.0,117.0,R,4
2142,P06CE2N2,CE2,narratif,0.0,2.0,513.914,1.014,75.754,76.768,0.013208629,0.986791371,1.0,é,44.0,45.0,118.0,R,3
2143,P06CE2N2,CE2,narratif,0.0,2.0,518.22,1.201,3.292,4.493,0.267304696,0.732695304,1.0,é,47.0,58.0,118.0,R,0
2144,P06CE2N2,CE2,narratif,0.0,2.0,728.587,0.172,209.166,209.338,0.000821638,0.999178362,1.0,b,118.0,119.0,119.0,P,2
2146,P06CE2N2,CE2,narratif,0.0,2.0,735.841,0.718,3.869,4.587,0.156529322,0.843470678,2.0,et,118.0,120.0,120.0,P,0
2147,P06CE2N2,CE2,narratif,0.0,2.0,738.68,1.872,2.121,3.993,0.468820436,0.531179564,3.0,si ,120.0,123.0,123.0,P,0
2148,P06CE2N2,CE2,narratif,0.0,2.0,742.97,23.712,2.418,26.13,0.907462687,0.092537313,35.0,ya pasdeviolantion on peut joue tre,123.0,158.0,158.0,P,4
2149,P06CE2N2,CE2,narratif,0.0,2.0,769.194,4.462,2.512,6.974,0.63980499,0.36019501,7.0,anquill,158.0,164.0,164.0,RB,0
2152,P06CE2N2,CE2,narratif,0.0,2.0,786.276,2.917,2.028,4.945,0.589888777,0.410111223,6.0,lllman,162.0,168.0,168.0,P,0
2154,P06CE2N2,CE2,narratif,0.0,2.0,799.848,27.706,3.978,31.684,0.874447671,0.125552329,50.0, si ya pas de violantion on peut joue tranquillman,125.0,170.0,170.0,R,1
2156,P06CE2N2,CE2,narratif,0.0,2.0,878.036,2.59,40.732,43.322,0.059784867,0.940215133,4.0, dan,170.0,174.0,174.0,P,4
2157,P06CE2N2,CE2,narratif,0.0,2.0,884.479,6.677,3.853,10.53,0.634093067,0.365906933,13.0,s la cour de ,174.0,187.0,187.0,P,0
2158,P06CE2N2,CE2,narratif,0.0,2.0,893.308,6.178,2.152,8.33,0.741656663,0.258343337,10.0,récréation,187.0,197.0,197.0,P,0
2159,P06CE2N2,CE2,narratif,0.0,2.0,979.421,16.302,79.935,96.237,0.169394308,0.830605692,24.0, pour pa quon se dispute,197.0,221.0,221.0,P,3
2163,P06CE2N2,CE2,narratif,0.0,2.0,1050.932,0.109,2.434,2.543,0.042862761,0.957137239,1.0,',208.0,209.0,209.0,R,0
2167,P06CM2E2,CM2,expositif,0.0,8.0,235.483,10.686,5.834,16.52,0.6468523,0.3531477,8.0,sou rien,31.0,39.0,39.0,P,4
2168,P06CM2E2,CM2,expositif,0.0,8.0,250.584,5.569,4.415,9.984,0.557792468,0.442207532,5.0,   la,39.0,44.0,44.0,P,0
2170,P06CM2E2,CM2,expositif,0.0,8.0,288.399,13.868,18.564,32.432,0.427602368,0.572397632,14.0,violense arive,46.0,60.0,60.0,P,4
2172,P06CM2E2,CM2,expositif,0.0,8.0,335.979,8.955,10.655,19.61,0.456654768,0.543345232,10.0,si l'on en,61.0,71.0,71.0,P,4
2173,P06CM2E2,CM2,expositif,0.0,8.0,348.49,10.936,3.556,14.492,0.75462324,0.24537676,7.0,mbette ,71.0,77.0,77.0,RB,0
2174,P06CM2E2,CM2,expositif,0.0,8.0,370.627,7.457,11.201,18.658,0.399667703,0.600332297,9.0,un autre ,77.0,86.0,86.0,P,4
2175,P06CM2E2,CM2,expositif,0.0,8.0,411.764,9.033,33.68,42.713,0.211481282,0.788518718,9.0,par exen ,86.0,95.0,95.0,P,1
2176,P06CM2E2,CM2,expositif,0.0,8.0,424.837,5.32,4.04,9.36,0.568376068,0.431623932,2.0,mp,95.0,95.0,95.0,RB,0
2177,P06CM2E2,CM2,expositif,0.0,8.0,447.411,6.427,17.254,23.681,0.271399012,0.728600988,9.0,le si l'o,95.0,104.0,104.0,P,4
2178,P06CM2E2,CM2,expositif,0.0,8.0,459.548,4.165,5.71,9.875,0.421772152,0.578227848,7.0,n jette,104.0,107.0,111.0,P,0
2179,P06CM2E2,CM2,expositif,0.0,8.0,477.924,7.535,14.211,21.746,0.346500506,0.653499494,1.0,',107.0,112.0,112.0,RB,4
2180,P06CM2E2,CM2,expositif,0.0,8.0,491.465,4.088,6.006,10.094,0.404993065,0.595006935,6.0, par t,112.0,118.0,118.0,P,0
2181,P06CM2E2,CM2,expositif,0.0,8.0,499.484,3.791,3.931,7.722,0.490934991,0.509065009,3.0,err,118.0,121.0,121.0,P,0
2182,P06CM2E2,CM2,expositif,0.0,8.0,513.898,3.776,10.623,14.399,0.262240433,0.737759567,1.0,r,121.0,121.0,121.0,RB,0
2183,P06CM2E2,CM2,expositif,0.0,8.0,524.148,0.078,6.474,6.552,0.011904762,0.988095238,1.0,e,121.0,122.0,122.0,P,0
2184,P06CM2E2,CM2,expositif,0.0,8.0,538.297,9.937,14.071,24.008,0.413903699,0.586096301,9.0,la trouse,122.0,122.0,131.0,P,4
2186,P06CM2E2,CM2,expositif,0.0,8.0,572.57,12.278,7.394,19.672,0.624135828,0.375864172,7.0, de qu',132.0,139.0,139.0,P,4
2187,P06CM2E2,CM2,expositif,0.0,8.0,588.56,0.936,3.712,4.648,0.201376936,0.798623064,4.0,elle,139.0,143.0,143.0,P,0
2188,P06CM2E2,CM2,expositif,0.0,8.0,645.173,7.722,55.677,63.399,0.121800028,0.878199972,4.0,elle,143.0,142.0,142.0,RB,3
2189,P06CM2E2,CM2,expositif,0.0,8.0,656.436,0.281,3.541,3.822,0.073521716,0.926478284,2.0,qu,142.0,144.0,144.0,P,0
2190,P06CM2E2,CM2,expositif,0.0,8.0,660.508,0.156,3.791,3.947,0.039523689,0.960476311,1.0,',144.0,145.0,145.0,P,0
2191,P06CM2E2,CM2,expositif,0.0,8.0,673.971,3.728,13.307,17.035,0.218843557,0.781156443,4.0,un  ,145.0,149.0,149.0,P,4
2192,P06CM2E2,CM2,expositif,0.0,8.0,697.792,15.413,20.093,35.506,0.434095646,0.565904354,19.0, ou si l'on insulte,149.0,157.0,168.0,P,4
2196,P06CM2E2,CM2,expositif,0.0,8.0,750.099,0.671,5.413,6.084,0.110289283,0.889710717,2.0,l',159.0,168.0,168.0,RB,0
2197,P06CM2E2,CM2,expositif,0.0,8.0,759.927,8.159,9.157,17.316,0.471182721,0.528817279,4.0, il ,168.0,172.0,172.0,P,4
2198,P06CM2E2,CM2,expositif,0.0,8.0,771.659,5.507,3.573,9.08,0.606497797,0.393502203,5.0,peux ,172.0,177.0,177.0,P,0
2199,P06CM2E2,CM2,expositif,0.0,8.0,781.471,9.797,4.305,14.102,0.694724153,0.305275847,9.0,s'enerver,177.0,186.0,186.0,P,0
2200,P06CM2E2,CM2,expositif,0.0,8.0,803.031,0.39,11.763,12.153,0.032090842,0.967909158,2.0,et,186.0,188.0,188.0,P,0
2201,P06CM2E2,CM2,expositif,0.0,8.0,807.149,3.526,3.728,7.254,0.486076647,0.513923353,6.0,  et  ,188.0,192.0,192.0,RB,0
2202,P06CM2E2,CM2,expositif,0.0,8.0,816.961,24.742,6.286,31.028,0.797408792,0.202591208,24.0,puis  sa provoque des ba,192.0,216.0,216.0,P,1
2203,P06CM2E2,CM2,expositif,0.0,8.0,845.9,3.556,4.197,7.753,0.458661163,0.541338837,3.0,gar,216.0,219.0,219.0,P,0
2204,P06CM2E2,CM2,expositif,0.0,8.0,861.047,0.047,11.591,11.638,0.004038495,0.995961505,1.0,.,219.0,220.0,220.0,P,0
2206,P06CM2E2,CM2,expositif,0.0,8.0,903.214,12.215,4.711,16.926,0.721670802,0.278329198,4.0,  on,219.0,223.0,223.0,P,4
2209,P06CM2N1,CM2,narratif,0.0,8.0,249.961,4.867,31.996,36.863,0.132029406,0.867970594,5.0, ESTT,10.0,15.0,15.0,P,4
2210,P06CM2N1,CM2,narratif,0.0,8.0,258.822,10.53,3.994,14.524,0.725006885,0.274993115,5.0,TAIS ,15.0,17.0,17.0,RB,0
2211,P06CM2N1,CM2,narratif,0.0,8.0,273.143,19.203,3.791,22.994,0.835130904,0.164869096,11.0,BIEN PASSé ,17.0,28.0,28.0,P,4
2215,P06CM2N1,CM2,narratif,0.0,8.0,350.394,5.117,25.896,31.013,0.164995325,0.835004675,7.0,mai pas,28.0,35.0,35.0,P,4
2217,P06CM2N1,CM2,narratif,0.0,8.0,372.671,0.094,9.469,9.563,0.009829551,0.990170449,1.0,l,36.0,37.0,37.0,P,0
2219,P06CM2N1,CM2,narratif,0.0,8.0,419.206,0.11,23.649,23.759,0.004629824,0.995370176,1.0,',38.0,39.0,39.0,P,4
2221,P06CM2N1,CM2,narratif,0.0,8.0,439.954,0.11,8.377,8.487,0.012960999,0.987039001,1.0,',10.0,40.0,40.0,R,0
2222,P06CM2N1,CM2,narratif,0.0,8.0,447.926,11.965,7.862,19.827,0.603470016,0.396529984,12.0,apres midi  ,40.0,52.0,52.0,P,4
2223,P06CM2N1,CM2,narratif,0.0,8.0,486.521,1.139,26.63,27.769,0.041016961,0.958983039,3.0,teo,52.0,55.0,55.0,P,4
2224,P06CM2N1,CM2,narratif,0.0,8.0,492.043,9.516,4.383,13.899,0.684653572,0.315346428,8.0, et léa ,55.0,63.0,63.0,P,0
2225,P06CM2N1,CM2,narratif,0.0,8.0,513.275,5.85,11.716,17.566,0.333029716,0.666970284,6.0,secham,63.0,69.0,69.0,P,4
2226,P06CM2N1,CM2,narratif,0.0,8.0,526.129,17.02,7.004,24.024,0.708458208,0.291541792,9.0, chamayer,69.0,74.0,74.0,P,4
2227,P06CM2N1,CM2,narratif,0.0,8.0,551.994,20.171,8.845,29.016,0.695168183,0.304831817,15.0,  a la cantine ,74.0,89.0,89.0,P,4
2228,P06CM2N1,CM2,narratif,0.0,8.0,593.116,13.432,20.951,34.383,0.390658174,0.609341826,12.0,teo se moque,89.0,101.0,101.0,P,4
2229,P06CM2N1,CM2,narratif,0.0,8.0,625.299,0.109,18.751,18.86,0.005779427,0.994220573,1.0,r,101.0,102.0,102.0,P,4
2230,P06CM2N1,CM2,narratif,0.0,8.0,641.664,4.976,16.256,21.232,0.234363225,0.765636775,7.0, delea ,102.0,109.0,109.0,P,4
2231,P06CM2N1,CM2,narratif,0.0,8.0,652.053,13.027,5.413,18.44,0.706453362,0.293546638,3.0, lé,109.0,108.0,108.0,P,4
2232,P06CM2N1,CM2,narratif,0.0,8.0,670.883,13.166,5.803,18.969,0.694079814,0.305920186,13.0,a  car elle a,108.0,121.0,121.0,P,4
2233,P06CM2N1,CM2,narratif,0.0,8.0,692.161,6.225,8.112,14.337,0.434191253,0.565808747,6.0,vais u,121.0,127.0,127.0,P,0
2234,P06CM2N1,CM2,narratif,0.0,8.0,703.752,2.262,5.366,7.628,0.296539067,0.703460933,2.0,ne,127.0,129.0,129.0,P,0
2235,P06CM2N1,CM2,narratif,0.0,8.0,710.913,28.017,4.899,32.916,0.851166606,0.148833394,20.0, tache sur son pule ,129.0,149.0,149.0,P,1
2236,P06CM2N1,CM2,narratif,0.0,8.0,749.616,23.853,10.686,34.539,0.690610614,0.309389386,20.0,quand léa sorti elle,149.0,169.0,169.0,P,1
2237,P06CM2N1,CM2,narratif,0.0,8.0,777.431,2.777,3.962,6.739,0.412078943,0.587921057,4.0, ess,169.0,173.0,173.0,P,0
2238,P06CM2N1,CM2,narratif,0.0,8.0,785.934,1.154,5.726,6.88,0.167732558,0.832267442,3.0,eya,173.0,176.0,176.0,P,0
2239,P06CM2N1,CM2,narratif,0.0,8.0,791.128,8.362,4.04,12.402,0.674246089,0.325753911,7.0, delatr,176.0,183.0,183.0,P,0
2240,P06CM2N1,CM2,narratif,0.0,8.0,805.309,38.407,5.819,44.226,0.868425813,0.131574187,11.0,  l'atraper,183.0,190.0,190.0,RB,1
2241,P06CM2N1,CM2,narratif,0.0,8.0,848.599,16.957,4.883,21.84,0.776419414,0.223580586,8.0, mai il ,190.0,198.0,198.0,P,4
2242,P06CM2N1,CM2,narratif,0.0,8.0,897.786,2.808,32.23,35.038,0.080141561,0.919858439,3.0,tom,198.0,201.0,201.0,P,4
2243,P06CM2N1,CM2,narratif,0.0,8.0,910.36,14.758,9.766,24.524,0.60177785,0.39822215,12.0,ba parterre ,201.0,213.0,213.0,P,4
2245,P06CM2N1,CM2,narratif,0.0,8.0,982.354,24.742,24.882,49.624,0.498589392,0.501410608,16.0, et on la puni  ,214.0,230.0,230.0,P,1
2246,P06CM2N1,CM2,narratif,0.0,8.0,1021.089,26.099,13.993,40.092,0.650977751,0.349022249,26.0,ensuite assi sur un bant  ,230.0,256.0,256.0,P,1
2247,P06CM2N1,CM2,narratif,0.0,8.0,1051.931,34.07,4.743,38.813,0.877798676,0.122201324,25.0,il  rouji de raje  léa pa,256.0,254.0,281.0,P,1
2249,P06CM2N1,CM2,narratif,0.0,8.0,1102.366,20.405,4.415,24.82,0.822119259,0.177880741,19.0,fauteuille pres  du,250.0,269.0,296.0,R,4
2250,P06CM2N1,CM2,narratif,0.0,8.0,1126.64,2.262,3.869,6.131,0.368944707,0.631055293,1.0,',269.0,269.0,296.0,R,0
2251,P06CM2N1,CM2,narratif,0.0,8.0,1132.568,8.112,3.666,11.778,0.688741722,0.311258278,12.0,une fenaitre,269.0,308.0,308.0,R,0
2252,P06CM2N1,CM2,narratif,0.0,8.0,1178.245,4.633,37.565,42.198,0.109791933,0.890208067,6.0,ssa de,308.0,314.0,314.0,P,4
2253,P06CM2N1,CM2,narratif,0.0,8.0,1187.168,0.983,4.29,5.273,0.186421392,0.813578608,2.0,ve,314.0,300.0,316.0,P,0
2254,P06CM2N1,CM2,narratif,0.0,8.0,1215.607,0.125,27.456,27.581,0.004532105,0.995467895,1.0,.,300.0,317.0,317.0,R,4
2255,P06CM2N1,CM2,narratif,0.0,8.0,1228.056,4.711,12.324,17.035,0.276548283,0.723451717,7.0,n lui  ,317.0,324.0,324.0,P,4
2256,P06CM2N1,CM2,narratif,0.0,8.0,1237.322,4.68,4.555,9.235,0.506767731,0.493232269,8.0, et lui ,324.0,332.0,332.0,P,0
2257,P06CM2N1,CM2,narratif,0.0,8.0,1246.292,5.913,4.29,10.203,0.579535431,0.420464569,10.0,fais une  ,332.0,342.0,342.0,P,0
2258,P06CM2N1,CM2,narratif,0.0,8.0,1258.913,9.079,6.708,15.787,0.575093431,0.424906569,9.0,grimasse ,342.0,351.0,351.0,P,4
2259,P06CM2N1,CM2,narratif,0.0,8.0,1273.733,10.858,5.741,16.599,0.654135791,0.345864209,11.0,en esseyen ,351.0,362.0,362.0,P,4
2260,P06CM2N1,CM2,narratif,0.0,8.0,1288.413,21.45,3.822,25.272,0.848765432,0.151234568,22.0,de lui mettre un coup ,362.0,384.0,384.0,P,4
2263,P07C6E1,C6,expositif,0.0,2.0,97.625,1.732,2.589,4.321,0.40083314,0.59916686,4.0,ense,4.0,8.0,8.0,P,0
2264,P07C6E1,C6,expositif,0.0,2.0,120.043,2.09,20.686,22.776,0.09176326,0.90823674,4.0, que,8.0,12.0,12.0,P,4
2266,P07C6E1,C6,expositif,0.0,2.0,126.267,0.187,2.106,2.293,0.081552551,0.918447449,1.0,a,14.0,15.0,15.0,P,0
2267,P07C6E1,C6,expositif,0.0,2.0,134.551,5.272,8.097,13.369,0.394345127,0.605654873,10.0, violence ,15.0,25.0,25.0,P,0
2268,P07C6E1,C6,expositif,0.0,2.0,143.427,2.34,3.604,5.944,0.393674293,0.606325707,4.0,dans,25.0,29.0,29.0,P,0
